Entity,Code,Year,Renewables (TWh - equivalent)
Norway,NOR,1982,273.51852
Norway,NOR,1983,312.51828
Norway,NOR,1984,313.15402
Norway,NOR,1985,302.76138
Norway,NOR,1986,284.5483
Norway,NOR,1987,305.44418
Norway,NOR,1988,321.97516
Norway,NOR,1989,350.20007
Norway,NOR,1990,358.9044
Norway,NOR,1991,326.3322
Norway,NOR,1992,345.7195
Norway,NOR,1993,353.3671
Norway,NOR,1994,331.01566
Norway,NOR,1995,360.315
Norway,NOR,1996,308.11264
Norway,NOR,1997,325.40533
Norway,NOR,1998,343.02695
Norway,NOR,1999,360.07764
Norway,NOR,2000,420.27887
Norway,NOR,2001,354.80365
Norway,NOR,2002,378.6479
Norway,NOR,2003,307.6087
Norway,NOR,2004,315.35898
Norway,NOR,2005,391.04047
Norway,NOR,2006,342.7422
Norway,NOR,2007,382.0228
Norway,NOR,2008,395.48788
Norway,NOR,2009,354.43958
Norway,NOR,2010,328.94168
Norway,NOR,2011,337.84384
Norway,NOR,2012,395.51367
Norway,NOR,2013,357.1639
Norway,NOR,2014,375.28046
Norway,NOR,2015,378.92947
Norway,NOR,2016,392.195
Norway,NOR,2017,392.96075
Norway,NOR,2018,382.89874
Norway,NOR,2019,351.13196
Norway,NOR,2020,401.69937
Norway,NOR,2021,411.43564
Norway,NOR,2022,377.28717
OECD (EI),,1965,2179.7856
OECD (EI),,1966,2307.279
OECD (EI),,1967,2367.6428
OECD (EI),,1968,2438.5854
OECD (EI),,1969,2553.5332
OECD (EI),,1970,2630.8582
OECD (EI),,1971,2739.532
OECD (EI),,1972,2861.2095
OECD (EI),,1973,2874.0925
OECD (EI),,1974,3148.4182
OECD (EI),,1975,3152.4473
OECD (EI),,1976,3056.139
OECD (EI),,1977,3082.584
OECD (EI),,1978,3301.3865
OECD (EI),,1979,3444.629
OECD (EI),,1980,3429.5786
OECD (EI),,1981,3483.5107
OECD (EI),,1982,3598.4648
OECD (EI),,1983,3765.2915
OECD (EI),,1984,3798.9702
OECD (EI),,1985,3800.4465
OECD (EI),,1986,3803.4326
OECD (EI),,1987,3828.791
OECD (EI),,1988,3881.6343
OECD (EI),,1989,3823.0195
OECD (EI),,1990,3988.8333
OECD (EI),,1991,4051.21
OECD (EI),,1992,4041.4324
OECD (EI),,1993,4289.0674
OECD (EI),,1994,4180.919
OECD (EI),,1995,4451.6426
OECD (EI),,1996,4562.813
OECD (EI),,1997,4676.0264
OECD (EI),,1998,4605.333
OECD (EI),,1999,4672.326
OECD (EI),,2000,4734.4326
OECD (EI),,2001,4445.1353
OECD (EI),,2002,4579.954
OECD (EI),,2003,4561.126
OECD (EI),,2004,4748.523
OECD (EI),,2005,4888.685
OECD (EI),,2006,5091.3877
OECD (EI),,2007,5169.5854
OECD (EI),,2008,5540.1665
OECD (EI),,2009,5677.665
OECD (EI),,2010,6042.478
OECD (EI),,2011,6439.6724
OECD (EI),,2012,6739.251
OECD (EI),,2013,7071.7314
OECD (EI),,2014,7246.778
OECD (EI),,2015,7570.853
OECD (EI),,2016,7871.4375
OECD (EI),,2017,8255.078
OECD (EI),,2018,8598.348
OECD (EI),,2019,8876.905
OECD (EI),,2020,9402.02
OECD (EI),,2021,9676.206
OECD (EI),,2022,10208.303
Oceania,,1965,57.133812
Oceania,,1966,58.43353
Oceania,,1967,59.813663
Oceania,,1968,62.897793
Oceania,,1969,64.7496
Oceania,,1970,71.98623
Oceania,,1971,80.993706
Oceania,,1972,83.76088
Oceania,,1973,85.57578
Oceania,,1974,93.43763
Oceania,,1975,101.077515
Oceania,,1976,95.30604
Oceania,,1977,90.806076
Oceania,,1978,96.91848
Oceania,,1979,103.57303
Oceania,,1980,104.153725
Oceania,,1981,106.247574
Oceania,,1982,99.38469
Oceania,,1983,101.533356
Oceania,,1984,106.818115
Oceania,,1985,106.935684
Oceania,,1986,114.47403
Oceania,,1987,112.77312
Oceania,,1988,118.82175
Oceania,,1989,119.033104
Oceania,,1990,123.30246
Oceania,,1991,125.45863
Oceania,,1992,120.68851
Oceania,,1993,129.54907
Oceania,,1994,135.47987
Oceania,,1995,139.25586
Oceania,,1996,136.44434
Oceania,,1997,128.21059
Oceania,,1998,134.92693
Oceania,,1999,130.26599
Oceania,,2000,135.58728
Oceania,,2001,125.234406
Oceania,,2002,135.4588
Oceania,,2003,132.91415
Oceania,,2004,145.88351
Oceania,,2005,140.15175
Oceania,,2006,142.56532
Oceania,,2007,141.29759
Oceania,,2008,135.7511
Oceania,,2009,146.32149
Oceania,,2010,156.30963
Oceania,,2011,182.17178
Oceania,,2012,175.29378
Oceania,,2013,189.89615
Oceania,,2014,187.62451
Oceania,,2015,196.80814
Oceania,,2016,214.8161
Oceania,,2017,204.24611
Oceania,,2018,232.88747
Oceania,,2019,246.14197
Oceania,,2020,265.48352
Oceania,,2021,299.88254
Oceania,,2022,340.4824
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1965,6.4948545
Pakistan,PAK,1966,6.4948545
Pakistan,PAK,1967,7.6971216
Pakistan,PAK,1968,9.252228
Pakistan,PAK,1969,9.761884
Pakistan,PAK,1970,8.638026
Pakistan,PAK,1971,11.277786
Pakistan,PAK,1972,11.865851
Pakistan,PAK,1973,12.519257
Pakistan,PAK,1974,12.584598
Pakistan,PAK,1975,14.479474
Pakistan,PAK,1976,15.720946
Pakistan,PAK,1977,18.67434
Pakistan,PAK,1978,23.18284
Pakistan,PAK,1979,25.064651
Pakistan,PAK,1980,26.279985
Pakistan,PAK,1981,27.443048
Pakistan,PAK,1982,30.879963
Pakistan,PAK,1983,35.767437
Pakistan,PAK,1984,37.07425
Pakistan,PAK,1985,38.511745
Pakistan,PAK,1986,36.825954
Pakistan,PAK,1987,48.417377
Pakistan,PAK,1988,50.75657
Pakistan,PAK,1989,51.579865
Pakistan,PAK,1990,50.521343
Pakistan,PAK,1991,54.0628
Pakistan,PAK,1992,58.976414
Pakistan,PAK,1993,64.85707
Pakistan,PAK,1994,63.654804
Pakistan,PAK,1995,67.261604
Pakistan,PAK,1996,73.32521
Pakistan,PAK,1997,54.546326
Pakistan,PAK,1998,71.28658
Pakistan,PAK,1999,63.589462
Pakistan,PAK,2000,54.877853
Pakistan,PAK,2001,56.521633
Pakistan,PAK,2002,62.662746
Pakistan,PAK,2003,74.6592
Pakistan,PAK,2004,78.981476
Pakistan,PAK,2005,87.905754
Pakistan,PAK,2006,86.076004
Pakistan,PAK,2007,89.57603
Pakistan,PAK,2008,76.828804
Pakistan,PAK,2009,80.29346
Pakistan,PAK,2010,82.77722
Pakistan,PAK,2011,84.47344
Pakistan,PAK,2012,29.699303
Pakistan,PAK,2013,86.61962
Pakistan,PAK,2014,89.20459
Pakistan,PAK,2015,91.16878
Pakistan,PAK,2016,97.92155
Pakistan,PAK,2017,90.259254
Pakistan,PAK,2018,90.68916
Pakistan,PAK,2019,107.37152
Pakistan,PAK,2020,116.08265
Pakistan,PAK,2021,111.577484
Pakistan,PAK,2022,108.67047
Peru,PER,1965,7.7620964
Peru,PER,1966,8.359408
Peru,PER,1967,9.367742
Peru,PER,1968,10.053763
Peru,PER,1969,10.943817
Peru,PER,1970,10.455914
Peru,PER,1971,13.398286
Peru,PER,1972,13.838877
Peru,PER,1973,14.836088
Peru,PER,1974,16.272781
Peru,PER,1975,17.014986
Peru,PER,1976,17.911928
Peru,PER,1977,18.588371
Peru,PER,1978,18.996
Peru,PER,1979,20.341026
Peru,PER,1980,20.99983
Peru,PER,1981,23.886692
Peru,PER,1982,25.308905
Peru,PER,1983,24.43518
Peru,PER,1984,26.18797
Peru,PER,1985,28.281954
Peru,PER,1986,30.23891
Peru,PER,1987,32.600266
Peru,PER,1988,31.254837
Peru,PER,1989,31.531956
Peru,PER,1990,31.390858
Peru,PER,1991,34.406284
Peru,PER,1992,29.07483
Peru,PER,1993,35.237465
Peru,PER,1994,38.072613
Peru,PER,1995,38.709637
Peru,PER,1996,39.836258
Peru,PER,1997,39.568504
Peru,PER,1998,41.23469
Peru,PER,1999,43.44189
Peru,PER,2000,48.339287
Peru,PER,2001,52.272404
Peru,PER,2002,53.42617
Peru,PER,2003,54.555267
Peru,PER,2004,51.109608
Peru,PER,2005,52.66797
Peru,PER,2006,57.777348
Peru,PER,2007,57.54696
Peru,PER,2008,56.123222
Peru,PER,2009,58.90936
Peru,PER,2010,60.07212
Peru,PER,2011,64.04669
Peru,PER,2012,66.505615
Peru,PER,2013,68.50513
Peru,PER,2014,69.465126
Peru,PER,2015,73.12381
Peru,PER,2016,73.643616
Peru,PER,2017,87.44159
Peru,PER,2018,93.71817
Peru,PER,2019,95.466934
Peru,PER,2020,93.86597
Peru,PER,2021,98.086395
Peru,PER,2022,92.47514
Philippines,PHL,1965,4.583333
Philippines,PHL,1966,4.4946237
Philippines,PHL,1967,4.967742
Philippines,PHL,1968,5.0860214
Philippines,PHL,1969,5.3669357
Philippines,PHL,1970,6.200806
Philippines,PHL,1971,5.7158604
Philippines,PHL,1972,6.5260754
Philippines,PHL,1973,7.019892
Philippines,PHL,1974,6.064785
Philippines,PHL,1975,6.7182794
Philippines,PHL,1976,8.264785
Philippines,PHL,1977,6.253913
Philippines,PHL,1978,8.320609
Philippines,PHL,1979,10.326412
Philippines,PHL,1980,16.216808
Philippines,PHL,1981,22.23734
Philippines,PHL,1982,22.367344
Philippines,PHL,1983,26.038963
Philippines,PHL,1984,31.105026
Philippines,PHL,1985,33.632328
Philippines,PHL,1986,33.959793
Philippines,PHL,1987,29.540363
Philippines,PHL,1988,33.47638
Philippines,PHL,1989,35.49401
Philippines,PHL,1990,34.807446
Philippines,PHL,1991,31.55212
Philippines,PHL,1992,29.302868
Philippines,PHL,1993,30.953852
Philippines,PHL,1994,35.266964
Philippines,PHL,1995,35.836113
Philippines,PHL,1996,39.327957
Philippines,PHL,1997,38.481064
Philippines,PHL,1998,40.273716
Philippines,PHL,1999,53.24343
Philippines,PHL,2000,56.050507
Philippines,PHL,2001,50.30698
Philippines,PHL,2002,49.2163
Philippines,PHL,2003,50.1588
Philippines,PHL,2004,53.193333
Philippines,PHL,2005,51.2948
Philippines,PHL,2006,57.032703
Philippines,PHL,2007,52.659073
Philippines,PHL,2008,57.748817
Philippines,PHL,2009,56.966053
Philippines,PHL,2010,50.70198
Philippines,PHL,2011,56.118492
Philippines,PHL,2012,59.04306
Philippines,PHL,2013,57.0661
Philippines,PHL,2014,56.756447
Philippines,PHL,2015,60.115147
Philippines,PHL,2016,63.15845
Philippines,PHL,2017,66.717155
Philippines,PHL,2018,66.93715
Philippines,PHL,2019,63.656677
Philippines,PHL,2020,61.497955
Philippines,PHL,2021,68.359375
Philippines,PHL,2022,73.2583
Poland,POL,1965,2.7324598
Poland,POL,1966,2.7707663
Poland,POL,1967,2.9702954
Poland,POL,1968,3.1218078
Poland,POL,1969,2.6633065
Poland,POL,1970,5.425168
Poland,POL,1971,4.961929
Poland,POL,1972,5.034912
Poland,POL,1973,5.017238
Poland,POL,1974,7.0248985
Poland,POL,1975,6.5579634
Poland,POL,1976,5.44842
Poland,POL,1977,6.632762
Poland,POL,1978,6.6054435
Poland,POL,1979,6.1094084
Poland,POL,1980,7.737634
Poland,POL,1981,7.177789
Poland,POL,1982,5.4213376
Poland,POL,1983,6.1085353
Poland,POL,1984,5.2647514
Poland,POL,1985,6.7436485
Poland,POL,1986,5.755107
Poland,POL,1987,5.5276546
Poland,POL,1988,5.601949
Poland,POL,1989,5.0865927
Poland,POL,1990,4.3656244
Poland,POL,1991,4.478663
Poland,POL,1992,4.810518
Poland,POL,1993,4.594724
Poland,POL,1994,5.287265
Poland,POL,1995,5.796673
Poland,POL,1996,6.134509
Poland,POL,1997,6.3440523
Poland,POL,1998,7.541801
Poland,POL,1999,7.000235
Poland,POL,2000,6.9476814
Poland,POL,2001,8.288825
Poland,POL,2002,8.193144
Poland,POL,2003,6.985733
Poland,POL,2004,9.279782
Poland,POL,2005,12.085398
Poland,POL,2006,13.946418
Poland,POL,2007,17.401634
Poland,POL,2008,25.019123
Poland,POL,2009,33.52833
Poland,POL,2010,40.275948
Poland,POL,2011,47.41675
Poland,POL,2012,59.56532
Poland,POL,2013,59.04518
Poland,POL,2014,66.672775
Poland,POL,2015,72.98464
Poland,POL,2016,70.227325
Poland,POL,2017,74.65727
Poland,POL,2018,71.358345
Poland,POL,2019,82.80545
Poland,POL,2020,88.122856
Poland,POL,2021,96.76028
Poland,POL,2022,112.284485
Portugal,PRT,1965,12.414818
Portugal,PRT,1966,16.239515
Portugal,PRT,1967,16.820162
Portugal,PRT,1968,16.068684
Portugal,PRT,1969,19.555376
Portugal,PRT,1970,17.756115
Portugal,PRT,1971,18.701109
Portugal,PRT,1972,21.313946
Portugal,PRT,1973,22.298388
Portugal,PRT,1974,23.721909
Portugal,PRT,1975,19.707663
Portugal,PRT,1976,14.889315
Portugal,PRT,1977,30.216328
Portugal,PRT,1978,32.708603
Portugal,PRT,1979,33.98031
Portugal,PRT,1980,24.721418
Portugal,PRT,1981,15.833904
Portugal,PRT,1982,21.59217
Portugal,PRT,1983,25.025639
Portugal,PRT,1984,30.064629
Portugal,PRT,1985,33.366993
Portugal,PRT,1986,27.109573
Portugal,PRT,1987,29.02498
Portugal,PRT,1988,38.25665
Portugal,PRT,1989,19.32271
Portugal,PRT,1990,29.290768
Portugal,PRT,1991,29.33638
Portugal,PRT,1992,16.579233
Portugal,PRT,1993,28.165512
Portugal,PRT,1994,34.641014
Portugal,PRT,1995,27.990545
Portugal,PRT,1996,46.913532
Portugal,PRT,1997,42.3185
Portugal,PRT,1998,42.08186
Portugal,PRT,1999,25.83548
Portugal,PRT,2000,38.346996
Portugal,PRT,2001,46.57521
Portugal,PRT,2002,28.799786
Portugal,PRT,2003,51.74505
Portugal,PRT,2004,35.969425
Portugal,PRT,2005,24.099941
Portugal,PRT,2006,45.905983
Portugal,PRT,2007,47.95774
Portugal,PRT,2008,43.43313
Portugal,PRT,2009,54.517426
Portugal,PRT,2010,83.57334
Portugal,PRT,2011,71.33656
Portugal,PRT,2012,57.678062
Portugal,PRT,2013,84.92865
Portugal,PRT,2014,90.17505
Portugal,PRT,2015,71.23256
Portugal,PRT,2016,91.19489
Portugal,PRT,2017,64.728065
Portugal,PRT,2018,82.67627
Portugal,PRT,2019,77.26948
Portugal,PRT,2020,84.1889
Portugal,PRT,2021,88.75909
Portugal,PRT,2022,74.66109
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Romania,ROU,1965,2.971774
Romania,ROU,1966,3.0604837
Romania,ROU,1967,4.364516
Romania,ROU,1968,4.6188173
Romania,ROU,1969,6.555645
Romania,ROU,1970,8.199731
Romania,ROU,1971,13.291667
Romania,ROU,1972,21.713171
Romania,ROU,1973,22.316397
Romania,ROU,1974,25.06344
Romania,ROU,1975,27.680376
Romania,ROU,1976,23.972311
Romania,ROU,1977,27.633064
Romania,ROU,1978,31.385483
Romania,ROU,1979,33.5293
Romania,ROU,1980,37.36747
Romania,ROU,1981,37.663174
Romania,ROU,1982,35.05215
Romania,ROU,1983,29.682257
Romania,ROU,1984,33.49086
Romania,ROU,1985,37.5922
Romania,ROU,1986,31.965054
Romania,ROU,1987,33.144894
Romania,ROU,1988,43.69247
Romania,ROU,1989,40.445698
Romania,ROU,1990,33.748177
Romania,ROU,1991,43.13656
Romania,ROU,1992,34.60316
Romania,ROU,1993,37.758034
Romania,ROU,1994,38.57688
Romania,ROU,1995,49.36102
Romania,ROU,1996,46.587364
Romania,ROU,1997,51.809036
Romania,ROU,1998,55.86011
Romania,ROU,1999,54.083332
Romania,ROU,2000,43.698387
Romania,ROU,2001,43.84061
Romania,ROU,2002,46.845196
Romania,ROU,2003,38.46232
Romania,ROU,2004,47.597485
Romania,ROU,2005,57.88015
Romania,ROU,2006,52.24586
Romania,ROU,2007,45.744774
Romania,ROU,2008,49.64898
Romania,ROU,2009,45.276573
Romania,ROU,2010,57.720657
Romania,ROU,2011,47.25503
Romania,ROU,2012,43.042583
Romania,ROU,2013,56.364693
Romania,ROU,2014,69.64233
Romania,ROU,2015,72.6578
Romania,ROU,2016,75.33796
Romania,ROU,2017,68.08532
Romania,ROU,2018,72.94441
Romania,ROU,2019,69.52496
Romania,ROU,2020,69.96195
Romania,ROU,2021,73.95324
Romania,ROU,2022,65.295685
Russia,RUS,1985,472.30792
Russia,RUS,1986,485.9249
Russia,RUS,1987,480.5931
Russia,RUS,1988,475.84937
Russia,RUS,1989,472.30792
Russia,RUS,1990,493.55823
Russia,RUS,1991,497.24933
Russia,RUS,1992,510.54944
Russia,RUS,1993,515.55225
Russia,RUS,1994,520.395
Russia,RUS,1995,521.3624
Russia,RUS,1996,456.46207
Russia,RUS,1997,465.7023
Russia,RUS,1998,468.84842
Russia,RUS,1999,474.7483
Russia,RUS,2000,485.40887
Russia,RUS,2001,511.21777
Russia,RUS,2002,473.86923
Russia,RUS,2003,452.52243
Russia,RUS,2004,507.5219
Russia,RUS,2005,495.53445
Russia,RUS,2006,494.4819
Russia,RUS,2007,501.9563
Russia,RUS,2008,464.38635
Russia,RUS,2009,487.8483
Russia,RUS,2010,463.5495
Russia,RUS,2011,451.32538
Russia,RUS,2012,449.55548
Russia,RUS,2013,495.03482
Russia,RUS,2014,471.89703
Russia,RUS,2015,454.9659
Russia,RUS,2016,497.4235
Russia,RUS,2017,496.75922
Russia,RUS,2018,509.15924
Russia,RUS,2019,518.88513
Russia,RUS,2020,570.09503
Russia,RUS,2021,579.1531
Russia,RUS,2022,538.5606
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0.2713375
Singapore,SGP,1987,0.2713375
Singapore,SGP,1988,0.2713375
Singapore,SGP,1989,0.2713375
Singapore,SGP,1990,0.2713375
Singapore,SGP,1991,0.78209
Singapore,SGP,1992,0.78209
Singapore,SGP,1993,0.78209
Singapore,SGP,1994,0.78209
Singapore,SGP,1995,0.78209
Singapore,SGP,1996,0.78209
Singapore,SGP,1997,0.78209
Singapore,SGP,1998,0.78209
Singapore,SGP,1999,0.78209
Slovakia,SVK,1965,6.573263
Slovakia,SVK,1966,6.298833
Slovakia,SVK,1967,5.397133
Slovakia,SVK,1968,4.952817
Slovakia,SVK,1969,3.855095
Slovakia,SVK,1970,5.8153124
Slovakia,SVK,1971,4.364516
Slovakia,SVK,1972,4.5715055
Slovakia,SVK,1973,3.9091396
Slovakia,SVK,1974,6.5733867
Slovakia,SVK,1975,5.9198923
Slovakia,SVK,1976,5.970161
Slovakia,SVK,1977,7.12043
Slovakia,SVK,1978,6.6798387
Slovakia,SVK,1979,5.5709677
Slovakia,SVK,1980,6.6739244
Slovakia,SVK,1981,5.813441
Slovakia,SVK,1982,5.1037636
Slovakia,SVK,1983,5.4172044
Slovakia,SVK,1984,4.598118
Slovakia,SVK,1985,6.259946
Slovakia,SVK,1986,4.952957
Slovakia,SVK,1987,5.7129035
Slovakia,SVK,1988,5.189516
Slovakia,SVK,1989,5.801613
Slovakia,SVK,1990,5.5591397
Slovakia,SVK,1991,4.1634407
Slovakia,SVK,1992,5.727688
Slovakia,SVK,1993,10.251882
Slovakia,SVK,1994,12.877687
Slovakia,SVK,1995,14.430107
Slovakia,SVK,1996,12.499193
Slovakia,SVK,1997,12.017203
Slovakia,SVK,1998,12.617473
Slovakia,SVK,1999,13.229569
Slovakia,SVK,2000,13.646504
Slovakia,SVK,2001,15.305247
Slovakia,SVK,2002,15.892464
Slovakia,SVK,2003,10.434813
Slovakia,SVK,2004,11.906182
Slovakia,SVK,2005,13.512898
Slovakia,SVK,2006,14.272614
Slovakia,SVK,2007,14.812246
Slovakia,SVK,2008,13.860085
Slovakia,SVK,2009,14.90797
Slovakia,SVK,2010,17.883316
Slovakia,SVK,2011,15.481274
Slovakia,SVK,2012,16.526114
Slovakia,SVK,2013,18.925377
Slovakia,SVK,2014,19.139921
Slovakia,SVK,2015,18.829834
Slovakia,SVK,2016,20.276669
Slovakia,SVK,2017,19.982367
Slovakia,SVK,2018,17.938284
Slovakia,SVK,2019,20.225433
Slovakia,SVK,2020,20.732685
Slovakia,SVK,2021,20.65394
Slovakia,SVK,2022,19.704576
Slovenia,SVN,1990,8.7940855
Slovenia,SVN,1991,10.6688175
Slovenia,SVN,1992,10.121774
Slovenia,SVN,1993,8.9744625
Slovenia,SVN,1994,10.050806
Slovenia,SVN,1995,9.616129
Slovenia,SVN,1996,10.846236
Slovenia,SVN,1997,9.140054
Slovenia,SVN,1998,10.201613
Slovenia,SVN,1999,11.15514
Slovenia,SVN,2000,11.560551
Slovenia,SVN,2001,11.381681
Slovenia,SVN,2002,9.995704
Slovenia,SVN,2003,8.965116
Slovenia,SVN,2004,12.186621
Slovenia,SVN,2005,10.261417
Slovenia,SVN,2006,10.585269
Slovenia,SVN,2007,9.728609
Slovenia,SVN,2008,12.509282
Slovenia,SVN,2009,14.146129
Slovenia,SVN,2010,13.801904
Slovenia,SVN,2011,11.227494
Slovenia,SVN,2012,12.584059
Slovenia,SVN,2013,14.732307
Slovenia,SVN,2014,18.536058
Slovenia,SVN,2015,12.205926
Slovenia,SVN,2016,13.905834
Slovenia,SVN,2017,12.285353
Slovenia,SVN,2018,14.848883
Slovenia,SVN,2019,14.539384
Slovenia,SVN,2020,15.907841
Slovenia,SVN,2021,15.61828
Slovenia,SVN,2022,11.335317
South Africa,ZAF,1965,0.10940861
South Africa,ZAF,1966,0.10645166
South Africa,ZAF,1967,0.07688166
South Africa,ZAF,1968,0.07096777
South Africa,ZAF,1969,0.062096667
South Africa,ZAF,1970,0.07392472
South Africa,ZAF,1971,0.33118275
South Africa,ZAF,1972,2.4661288
South Africa,ZAF,1973,2.9126344
South Africa,ZAF,1974,3.3473117
South Africa,ZAF,1975,3.3118277
South Africa,ZAF,1976,5.5473113
South Africa,ZAF,1977,5.7483873
South Africa,ZAF,1978,5.6389785
South Africa,ZAF,1979,3.3827956
South Africa,ZAF,1980,2.9333334
South Africa,ZAF,1981,4.887903
South Africa,ZAF,1982,3.004301
South Africa,ZAF,1983,1.7594085
South Africa,ZAF,1984,1.6559138
South Africa,ZAF,1985,1.8451611
South Africa,ZAF,1986,4.7991934
South Africa,ZAF,1987,4.781451
South Africa,ZAF,1988,9.349999
South Africa,ZAF,1989,8.158333
South Africa,ZAF,1990,2.9865587
South Africa,ZAF,1991,5.8548384
South Africa,ZAF,1992,2.223656
South Africa,ZAF,1993,0.43172055
South Africa,ZAF,1994,3.175806
South Africa,ZAF,1995,1.5642471
South Africa,ZAF,1996,4.0918007
South Africa,ZAF,1997,6.6520834
South Africa,ZAF,1998,5.453797
South Africa,ZAF,1999,2.775638
South Africa,ZAF,2000,4.807422
South Africa,ZAF,2001,6.438283
South Africa,ZAF,2002,8.079313
South Africa,ZAF,2003,4.3023276
South Africa,ZAF,2004,4.672497
South Africa,ZAF,2005,5.3107443
South Africa,ZAF,2006,9.698707
South Africa,ZAF,2007,10.351627
South Africa,ZAF,2008,5.6958704
South Africa,ZAF,2009,5.9394526
South Africa,ZAF,2010,4.7669606
South Africa,ZAF,2011,10.558271
South Africa,ZAF,2012,5.03356
South Africa,ZAF,2013,5.840582
South Africa,ZAF,2014,12.272724
South Africa,ZAF,2015,19.212196
South Africa,ZAF,2016,23.26158
South Africa,ZAF,2017,33.771687
South Africa,ZAF,2018,34.16819
South Africa,ZAF,2019,34.42906
South Africa,ZAF,2020,37.76629
South Africa,ZAF,2021,48.012695
South Africa,ZAF,2022,51.882908
South America,,1965,117.04224
South America,,1966,130.3891
South America,,1967,137.95126
South America,,1968,146.52084
South America,,1969,158.00798
South America,,1970,191.36446
South America,,1971,213.27327
South America,,1972,242.38527
South America,,1973,271.96616
South America,,1974,312.11588
South America,,1975,340.34384
South America,,1976,378.4133
South America,,1977,424.22675
South America,,1978,470.42584
South America,,1979,536.81573
South America,,1980,603.2567
South America,,1981,607.71954
South America,,1982,665.1819
South America,,1983,726.6126
South America,,1984,804.048
South America,,1985,876.6303
South America,,1986,953.89496
South America,,1987,1015.0426
South America,,1988,1053.2959
South America,,1989,1084.4557
South America,,1990,1120.2103
South America,,1991,1194.8094
South America,,1992,1221.308
South America,,1993,1312.8014
South America,,1994,1395.9528
South America,,1995,1447.7848
South America,,1996,1502.5494
South America,,1997,1581.9407
South America,,1998,1613.2695
South America,,1999,1613.315
South America,,2000,1685.6626
South America,,2001,1580.7855
South America,,2002,1654.1057
South America,,2003,1712.39
South America,,2004,1764.1447
South America,,2005,1858.4124
South America,,2006,1927.945
South America,,2007,2022.7767
South America,,2008,2073.6367
South America,,2009,2140.41
South America,,2010,2180.5645
South America,,2011,2281.7764
