Entity,Code,Year,Wind (TWh - equivalent)
Slovenia,SVN,2012,0
Slovenia,SVN,2013,0.010901666
Slovenia,SVN,2014,0.010836389
Slovenia,SVN,2015,0.016157832
Slovenia,SVN,2016,0.016106222
Slovenia,SVN,2017,0.0152119445
Slovenia,SVN,2018,0.015929917
Slovenia,SVN,2019,0.016211223
Slovenia,SVN,2020,0.016416945
Slovenia,SVN,2021,0.014635083
Slovenia,SVN,2022,0.014947888
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0
South Africa,ZAF,2003,0.017400749
South Africa,ZAF,2004,0.034579724
South Africa,ZAF,2005,0.034360833
South Africa,ZAF,2006,0.034144722
South Africa,ZAF,2007,0.033931386
South Africa,ZAF,2008,0.059011113
South Africa,ZAF,2009,0.08378139
South Africa,ZAF,2010,0.09436972
South Africa,ZAF,2011,0.10207028
South Africa,ZAF,2012,0.101451665
South Africa,ZAF,2013,0.10084055
South Africa,ZAF,2014,2.8878982
South Africa,ZAF,2015,8.270118
South Africa,ZAF,2016,11.267652
South Africa,ZAF,2017,18.68758
South Africa,ZAF,2018,16.959112
South Africa,ZAF,2019,17.48177
South Africa,ZAF,2020,16.83714
South Africa,ZAF,2021,22.639488
South Africa,ZAF,2022,25.289207
South America,,1971,0
South America,,1972,0
South America,,1973,0
South America,,1974,0
South America,,1975,0
South America,,1976,0
South America,,1977,0
South America,,1978,0
South America,,1979,0
South America,,1980,0
South America,,1981,0
South America,,1982,0
South America,,1983,0
South America,,1984,0
South America,,1985,0
South America,,1986,0
South America,,1987,0
South America,,1988,0
South America,,1989,0
South America,,1990,0
South America,,1991,0
South America,,1992,0
South America,,1993,0
South America,,1994,0
South America,,1995,0
South America,,1996,0.03553704
South America,,1997,0.05675047
South America,,1998,0.11248677
South America,,1999,0.11053511
South America,,2000,0.11114301
South America,,2001,0.27465248
South America,,2002,0.4192423
South America,,2003,0.42974764
South America,,2004,0.55519193
South America,,2005,0.6394808
South America,,2006,1.077981
South America,,2007,2.240908
South America,,2008,3.7468956
South America,,2009,4.0865116
South America,,2010,7.343287
South America,,2011,8.91688
South America,,2012,16.468079
South America,,2013,21.609097
South America,,2014,42.09234
South America,,2015,73.39237
South America,,2016,109.281586
South America,,2017,137.58235
South America,,2018,158.4802
South America,,2019,191.29198
South America,,2020,208.8714
South America,,2021,261.49042
South America,,2022,293.24066
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0
South Korea,KOR,1992,0
South Korea,KOR,1993,0.002957
South Korea,KOR,1994,0.002957
South Korea,KOR,1995,0
South Korea,KOR,1996,0
South Korea,KOR,1997,0.002957
South Korea,KOR,1998,0.005913972
South Korea,KOR,1999,0.017265862
South Korea,KOR,2000,0.0493375
South Korea,KOR,2001,0.036986668
South Korea,KOR,2002,0.043435276
South Korea,KOR,2003,0.072111666
South Korea,KOR,2004,0.13671139
South Korea,KOR,2005,0.37192306
South Korea,KOR,2006,0.6797986
South Korea,KOR,2007,1.0621703
South Korea,KOR,2008,1.2252808
South Korea,KOR,2009,1.9139936
South Korea,KOR,2010,2.2675192
South Korea,KOR,2011,2.3804133
South Korea,KOR,2012,2.5027654
South Korea,KOR,2013,3.129356
South Korea,KOR,2014,3.1035447
South Korea,KOR,2015,3.615292
South Korea,KOR,2016,4.5060267
South Korea,KOR,2017,5.772638
South Korea,KOR,2018,6.521649
South Korea,KOR,2019,7.0624223
South Korea,KOR,2020,8.2726755
South Korea,KOR,2021,8.321077
South Korea,KOR,2022,8.755021
South and Central America (EI),,1971,0
South and Central America (EI),,1972,0
South and Central America (EI),,1973,0
South and Central America (EI),,1974,0
South and Central America (EI),,1975,0
South and Central America (EI),,1976,0
South and Central America (EI),,1977,0
South and Central America (EI),,1978,0
South and Central America (EI),,1979,0
South and Central America (EI),,1980,0
South and Central America (EI),,1981,0
South and Central America (EI),,1982,0
South and Central America (EI),,1983,0
South and Central America (EI),,1984,0
South and Central America (EI),,1985,0
South and Central America (EI),,1986,0
South and Central America (EI),,1987,0
South and Central America (EI),,1988,0
South and Central America (EI),,1989,0
South and Central America (EI),,1990,0
South and Central America (EI),,1991,0
South and Central America (EI),,1992,0
South and Central America (EI),,1993,0.005077666
South and Central America (EI),,1994,0.022998804
South and Central America (EI),,1995,0.022998804
South and Central America (EI),,1996,0.12411666
South and Central America (EI),,1997,0.3043511
South and Central America (EI),,1998,0.32932693
South and Central America (EI),,1999,0.43903
South and Central America (EI),,2000,0.74550223
South and Central America (EI),,2001,0.94300497
South and Central America (EI),,2002,1.3393575
South and Central America (EI),,2003,1.2850391
South and Central America (EI),,2004,1.5659328
South and Central America (EI),,2005,1.5241996
South and Central America (EI),,2006,2.2017448
South and Central America (EI),,2007,3.28417
South and Central America (EI),,2008,4.6940165
South and Central America (EI),,2009,5.8030543
South and Central America (EI),,2010,9.571835
South and Central America (EI),,2011,11.929899
South and Central America (EI),,2012,21.023687
South and Central America (EI),,2013,27.80555
South and Central America (EI),,2014,50.463722
South and Central America (EI),,2015,84.77226
South and Central America (EI),,2016,121.020615
South and Central America (EI),,2017,149.4487
South and Central America (EI),,2018,173.94125
South and Central America (EI),,2019,207.69203
South and Central America (EI),,2020,224.05054
South and Central America (EI),,2021,277.9636
South and Central America (EI),,2022,308.57852
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.03844083
Spain,ESP,1990,0.041397776
Spain,ESP,1991,0.044354722
Spain,ESP,1992,0.30457
Spain,ESP,1993,0.3430108
Spain,ESP,1994,0.51747304
Spain,ESP,1995,0.79838693
Spain,ESP,1996,1.0763441
Spain,ESP,1997,2.194086
Spain,ESP,1998,3.9978492
Spain,ESP,1999,8.113978
Spain,ESP,2000,13.977688
Spain,ESP,2001,19.856508
Spain,ESP,2002,27.267752
Spain,ESP,2003,35.018997
Spain,ESP,2004,45.241936
Spain,ESP,2005,60.635647
Spain,ESP,2006,66.28939
Spain,ESP,2007,77.95186
Spain,ESP,2008,92.58018
Spain,ESP,2009,105.807205
Spain,ESP,2010,121.24105
Spain,ESP,2011,117.05799
Spain,ESP,2012,135.64903
Spain,ESP,2013,151.98872
Spain,ESP,2014,140.90831
Spain,ESP,2015,132.83086
Spain,ESP,2016,130.94461
Spain,ESP,2017,130.74121
Spain,ESP,2018,134.65694
Spain,ESP,2019,139.94131
Spain,ESP,2020,148.23741
Spain,ESP,2021,162.39359
Spain,ESP,2022,163.47594
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0.010349472
Sri Lanka,LKA,2000,0.01005375
Sri Lanka,LKA,2001,0.01028225
Sri Lanka,LKA,2002,0.010524583
Sri Lanka,LKA,2003,0.009877083
Sri Lanka,LKA,2004,0.0077970275
Sri Lanka,LKA,2005,0.0068886387
Sri Lanka,LKA,2006,0.006560778
Sri Lanka,LKA,2007,0.0065197777
Sri Lanka,LKA,2008,0.0091095
Sri Lanka,LKA,2009,0.009778527
Sri Lanka,LKA,2010,0.14755388
Sri Lanka,LKA,2011,0.25274915
Sri Lanka,LKA,2012,0.4025375
Sri Lanka,LKA,2013,0.6393333
Sri Lanka,LKA,2014,0.73810387
Sri Lanka,LKA,2015,0.92425495
Sri Lanka,LKA,2016,0.92323
Sri Lanka,LKA,2017,0.9761877
Sri Lanka,LKA,2018,0.8633272
Sri Lanka,LKA,2019,0.91784555
Sri Lanka,LKA,2020,0.9197264
Sri Lanka,LKA,2021,1.2865467
Sri Lanka,LKA,2022,1.281855
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0.008870971
Sweden,SWE,1984,0.014784943
Sweden,SWE,1985,0.017741943
Sweden,SWE,1986,0.017741943
Sweden,SWE,1987,0.017741943
Sweden,SWE,1988,0.014784943
Sweden,SWE,1989,0.014784943
Sweden,SWE,1990,0.017741943
Sweden,SWE,1991,0.03844083
Sweden,SWE,1992,0.09166667
Sweden,SWE,1993,0.15376332
Sweden,SWE,1994,0.22177416
Sweden,SWE,1995,0.3104839
Sweden,SWE,1996,0.4258064
Sweden,SWE,1997,0.6002689
Sweden,SWE,1998,0.9107527
Sweden,SWE,1999,1.0586022
Sweden,SWE,2000,1.3513441
Sweden,SWE,2001,1.4160138
Sweden,SWE,2002,1.7746513
Sweden,SWE,2003,1.9691842
Sweden,SWE,2004,2.4494042
Sweden,SWE,2005,2.6897218
Sweden,SWE,2006,2.8119369
Sweden,SWE,2007,4.048316
Sweden,SWE,2008,5.621723
Sweden,SWE,2009,6.955001
Sweden,SWE,2010,9.677134
Sweden,SWE,2011,16.855984
Sweden,SWE,2012,19.646452
Sweden,SWE,2013,26.824171
Sweden,SWE,2014,30.434267
Sweden,SWE,2015,43.95668
Sweden,SWE,2016,41.438965
Sweden,SWE,2017,46.861927
Sweden,SWE,2018,43.96332
Sweden,SWE,2019,52.315044
Sweden,SWE,2020,72.29181
Sweden,SWE,2021,70.93378
Sweden,SWE,2022,85.04774
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0
Switzerland,CHE,1991,0
Switzerland,CHE,1992,0
Switzerland,CHE,1993,0
Switzerland,CHE,1994,0
Switzerland,CHE,1995,0
Switzerland,CHE,1996,0.002957
Switzerland,CHE,1997,0.005913972
Switzerland,CHE,1998,0.008870971
Switzerland,CHE,1999,0.008870971
Switzerland,CHE,2000,0.008870971
Switzerland,CHE,2001,0.011751138
Switzerland,CHE,2002,0.014594166
Switzerland,CHE,2003,0.0145006105
Switzerland,CHE,2004,0.017289916
Switzerland,CHE,2005,0.022907306
Switzerland,CHE,2006,0.04268111
Switzerland,CHE,2007,0.045241944
Switzerland,CHE,2008,0.05339111
Switzerland,CHE,2009,0.0642325
Switzerland,CHE,2010,0.10269639
Switzerland,CHE,2011,0.19310583
Switzerland,CHE,2012,0.24129027
Switzerland,CHE,2013,0.2452875
Switzerland,CHE,2014,0.27361888
Switzerland,CHE,2015,0.29622692
Switzerland,CHE,2016,0.29179722
Switzerland,CHE,2017,0.35395166
Switzerland,CHE,2018,0.3227786
Switzerland,CHE,2019,0.38485193
Switzerland,CHE,2020,0.38081193
Switzerland,CHE,2021,0.38203472
Switzerland,CHE,2022,0.3968144
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.004089111
Taiwan,TWN,2001,0.035925552
Taiwan,TWN,2002,0.04635
Taiwan,TWN,2003,0.06891167
Taiwan,TWN,2004,0.072769724
Taiwan,TWN,2005,0.26143083
Taiwan,TWN,2006,0.78554446
Taiwan,TWN,2007,1.2428368
Taiwan,TWN,2008,1.6530591
Taiwan,TWN,2009,2.1968462
Taiwan,TWN,2010,2.8486812
Taiwan,TWN,2011,4.1177793
Taiwan,TWN,2012,3.8756392
Taiwan,TWN,2013,4.4697056
Taiwan,TWN,2014,4.064959
Taiwan,TWN,2015,4.1074176
Taiwan,TWN,2016,3.9007165
Taiwan,TWN,2017,4.5839624
Taiwan,TWN,2018,4.516743
Taiwan,TWN,2019,4.98787
Taiwan,TWN,2020,6.063765
Taiwan,TWN,2021,5.779291
Taiwan,TWN,2022,9.236927
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.0003727472
Thailand,THA,2007,0.0011140833
Thailand,THA,2008,0.0013544471
Thailand,THA,2009,0.002792722
Thailand,THA,2010,0.01089136
Thailand,THA,2011,0.013793277
Thailand,THA,2012,0.04710361
Thailand,THA,2013,0.9574502
Thailand,THA,2014,1.0728028
Thailand,THA,2015,0.88329494
Thailand,THA,2016,1.0253053
Thailand,THA,2017,2.951371
Thailand,THA,2018,4.3416386
Thailand,THA,2019,9.674019
Thailand,THA,2020,8.456651
Thailand,THA,2021,9.242103
Thailand,THA,2022,8.9169445
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0.00007271028
Trinidad and Tobago,TTO,2016,0.000072279996
Trinidad and Tobago,TTO,2017,0.00007185472
Trinidad and Tobago,TTO,2018,0.00007143472
Trinidad and Tobago,TTO,2019,0.00007117139
Trinidad and Tobago,TTO,2020,0.00007090972
Trinidad and Tobago,TTO,2021,0.000070457216
Trinidad and Tobago,TTO,2022,0.00007020028
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0.016263444
Turkey,TUR,1999,0.060618334
Turkey,TUR,2000,0.09876333
Turkey,TUR,2001,0.18331805
Turkey,TUR,2002,0.14010417
Turkey,TUR,2003,0.17806749
Turkey,TUR,2004,0.16627139
Turkey,TUR,2005,0.16894138
Turkey,TUR,2006,0.37132525
Turkey,TUR,2007,0.99277776
Turkey,TUR,2008,2.3787143
Turkey,TUR,2009,4.176138
Turkey,TUR,2010,8.094781
Turkey,TUR,2011,13.031609
Turkey,TUR,2012,16.069798
Turkey,TUR,2013,20.597208
Turkey,TUR,2014,23.08165
Turkey,TUR,2015,31.37978
Turkey,TUR,2016,41.53986
Turkey,TUR,2017,47.647205
Turkey,TUR,2018,52.78014
Turkey,TUR,2019,57.281525
Turkey,TUR,2020,65.20603
Turkey,TUR,2021,82.25969
Turkey,TUR,2022,91.616104
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0
Turkmenistan,TKM,2012,0
Turkmenistan,TKM,2013,0
Turkmenistan,TKM,2014,0
Turkmenistan,TKM,2015,0
Turkmenistan,TKM,2016,0
Turkmenistan,TKM,2017,0
Turkmenistan,TKM,2018,0
Turkmenistan,TKM,2019,0
Turkmenistan,TKM,2020,0
Turkmenistan,TKM,2021,0
Turkmenistan,TKM,2022,0
USSR,OWID_USS,1965,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0.008870971
Ukraine,UKR,1999,0.008870971
Ukraine,UKR,2000,0.017741943
Ukraine,UKR,2001,0.047004722
Ukraine,UKR,2002,0.064214446
Ukraine,UKR,2003,0.08990389
Ukraine,UKR,2004,0.09509444
Ukraine,UKR,2005,0.10880972
Ukraine,UKR,2006,0.09958917
Ukraine,UKR,2007,0.12724306
Ukraine,UKR,2008,0.12645249
Ukraine,UKR,2009,0.12008666
Ukraine,UKR,2010,0.13877888
Ukraine,UKR,2011,0.24689944
Ukraine,UKR,2012,0.7902258
Ukraine,UKR,2013,1.7404516
Ukraine,UKR,2014,3.0618224
Ukraine,UKR,2015,2.9202592
Ukraine,UKR,2016,2.553358
Ukraine,UKR,2017,2.6171129
Ukraine,UKR,2018,3.1441822
Ukraine,UKR,2019,5.325191
Ukraine,UKR,2020,8.572996
Ukraine,UKR,2021,10.213985
Ukraine,UKR,2022,3.8162766
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0
United Arab Emirates,ARE,2010,0
United Arab Emirates,ARE,2011,0
United Arab Emirates,ARE,2012,0
United Arab Emirates,ARE,2013,0.004058139
United Arab Emirates,ARE,2014,0.0080676945
United Arab Emirates,ARE,2015,0.004009833
United Arab Emirates,ARE,2016,0
United Arab Emirates,ARE,2017,0
United Arab Emirates,ARE,2018,0
United Arab Emirates,ARE,2019,0
United Arab Emirates,ARE,2020,0
United Arab Emirates,ARE,2021,0.000117750555
United Arab Emirates,ARE,2022,0.00011732111
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0
United Kingdom,GBR,1985,0
United Kingdom,GBR,1986,0
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0
United Kingdom,GBR,1989,0.026612887
United Kingdom,GBR,1990,0.026612887
United Kingdom,GBR,1991,0.026612887
United Kingdom,GBR,1992,0.09758055
United Kingdom,GBR,1993,0.64166665
United Kingdom,GBR,1994,1.0172042
United Kingdom,GBR,1995,1.1591398
United Kingdom,GBR,1996,1.4430108
United Kingdom,GBR,1997,1.972312
United Kingdom,GBR,1998,2.5932796
United Kingdom,GBR,1999,2.5134408
United Kingdom,GBR,2000,2.7973118
United Kingdom,GBR,2001,2.8349652
United Kingdom,GBR,2002,3.6748126
United Kingdom,GBR,2003,3.7353597
United Kingdom,GBR,2004,5.587523
United Kingdom,GBR,2005,8.33826
United Kingdom,GBR,2006,12.053134
United Kingdom,GBR,2007,14.912356
United Kingdom,GBR,2008,19.943678
United Kingdom,GBR,2009,25.91908
United Kingdom,GBR,2010,28.548616
United Kingdom,GBR,2011,44.036316
United Kingdom,GBR,2012,54.41952
United Kingdom,GBR,2013,77.394104
United Kingdom,GBR,2014,86.58072
United Kingdom,GBR,2015,108.4587
United Kingdom,GBR,2016,99.47717
United Kingdom,GBR,2017,132.10951
United Kingdom,GBR,2018,150.56201
United Kingdom,GBR,2019,168.267
United Kingdom,GBR,2020,198.5866
United Kingdom,GBR,2021,169.19975
United Kingdom,GBR,2022,208.99315
